EXERCÍCIO;CÓDIGO ÁREA DE RESULTADO;NOME ÁREA DE RESULTADO;CÓDIGO DO PROGRAMA;NOME DO  PROGRAMA;OBJETIVO DO PROGRAMA;PÚBLICO ALVO DO PROGRAMA;JUSTIFICATIVA DO PROGRAMA;NATUREZA DO PROGRAMA;TIPOLOGIA DO PROGRAMA;CLASSIFICAÇÃO DE GOVERNO;DATA INÍCIO DO PROGRAMA;DATA FIM DO PROGRAMA;UNIDADE GESTORA;CÓDIGO DO INDICADOR;NOME DO INDICADOR;FORMA DE CÁLCULO;UNIDADE DE MEDIDA;FONTE DE DADOS;VALOR DE REFERÊNCIA;DATA APURAÇÃO VALOR DE REFERÊNCIA;ÍNDICE ESPERADO ANO 1;ÍNDICE ESPERADO ANO 2;ÍNDICE ESPERADO ANO 3;ÍNDICE ESPERADO ANO 4;OBSERVAÇÃO
2025;05;CULTURA;0146;GESTÃO DA POLÍTICA MUNICIPAL DE CULTURA;"1 - Dirigir e supervisionar as ações desenvolvidas no âmbito da política cultural do município; 2 - Coordenar a formulação, o planejamento e a avaliação de programas e políticas setoriais e territoriais; 3 - Prestar suporte aos Conselhos e Comissões na área da cultura (Conselho Curador e Conselho Fiscal, Conselho Deliberativo do Patrimônio Cultural, Conselho Municipal de Política Cultural e Câmara de Fomento à Cultura Municipal); 4 - Garantir infraestrutura para a representação da Fundação em comissões, conselhos e em eventos locais, nacionais e internacionais; 5 - Fomentar a constituição de canais de participação social, possibilitando a atuação efetiva de diferentes segmentos na gestão da política cultural do município e a democratização do acesso às informações culturais, visando garantir transparência e melhoria na gestão e prestação de serviços públicos, bem como a ampliação da participação social; 6 - Promover a qualificação da infraestrutura com a implantação de ações de manutenção dos espaços e capacitação de recursos humanos; 7 - Gerenciar os recursos administrativos e financeiros da Fundação Municipal de Cultura - FMC; 8 - Gerenciar o Sistema Municipal de Financiamento da Cultura, visando à gestão operacional da LMIC e às estratégias de captação de recursos na FMC.";PRODUTORES E GESTORES CULTURAIS, ARTISTAS, TÉCNICOS, PESQUISADORES, ESTUDANTES, INSTITUIÇÕES PÚBLICAS E PRIVADAS, ENTIDADES DO TERCEIRO SETOR NO CAMPO DA ARTE E CULTURA, FUNCIONÁRIOS E GESTORES PÚBLICOS, POPULAÇÃO EM GERAL.;O PROGRAMA GESTÃO DA POLÍTICA MUNICIPAL DE CULTURA REÚNE INICIATIVAS DE ESTUDOS, FORMULAÇÃO E IMPLEMENTAÇÃO DE ESTRATÉGIAS E MECANISMOS DE INTEGRAÇÃO E FORTALECIMENTO INSTITUCIONAL, REGISTRO DE INFORMAÇÕES E ANÁLISES GERENCIAIS COM A FINALIDADE DE DAR SUPORTE AO PROCESSO DECISÓRIO DAS POLÍTICAS PÚBLICAS NA ÁREA DA CULTURA NO MUNICÍPIO, ALÉM DE AÇÕES VOLTADAS AO FORTALECIMENTO DOS PROCESSOS DE PARTICIPAÇÃO POPULAR E DE ACOMPANHAMENTO E SUPERVISÃO DOS SERVIÇOS NAS ÁREAS ADMINISTRATIVA, CONTÁBIL, FINANCEIRA, ORÇAMENTÁRIA, OPERACIONAL, PATRIMONIAL E DE CUSTOS DA FUNDAÇÃO. NESTE PROGRAMA, ESTÃO PREVISTAS AÇÕES VOLTADAS PARA A CAPTAÇÃO DE RECURSOS, A MELHORIA DA QUALIDADE DOS SERVIÇOS PRESTADOS AOS CIDADÃOS, O INCREMENTO DA COMUNICAÇÃO INSTITUCIONAL, A IMPLANTAÇÃO DE AÇÕES DE MODERNIZAÇÃO TECNOLÓGICA, A MELHORIA DA INFRAESTRUTURA, A QUALIFICAÇÃO TÉCNICA E CAPACITAÇÃO DE RECURSOS HUMANOS.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;002000004 - GABINETE;;;;;;;;;;;;
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0148;COORDENAÇÃO ESTRATÉGICA DO PLANEJAMENTO, ORÇAMENTO E GESTÃO;COORDENAR A ELABORAÇÃO E A EXECUÇÃO DAS POLÍTICAS PÚBLICAS MUNICIPAIS, POR MEIO DO PLANEJAMENTO E DA GESTÃO DO ORÇAMENTO PÚBLICO, VISANDO A INTEGRAÇÃO DAS POLÍTICAS E DAS ATIVIDADES E A OTIMIZAÇÃO DO GASTO DOS ÓRGÃOS E DAS ENTIDADES DA ADMINISTRAÇÃO PÚBLICA DO MUNICÍPIO DE BELO HORIZONTE.;ADMINISTRAÇÃO DIRETA E INDIRETA DO MUNICÍPIO DE BELO HORIZONTE.;O PLANEJAMENTO ESTRATÉGICO DO MUNICÍPIO DE BELO HORIZONTE É COMPLEXO POR TRADUZIR-SE EM MÚLTIPLAS E HETEROGÊNEAS ATIVIDADES QUE DIRECIONEM AS AÇÕES DOS DIVERSOS ÓRGÃOS E ENTES PARA QUE SEJAM CUMPRIDOS OS COMPROMISSOS DE GOVERNO E ALCANÇADAS AS METAS E OSOBJETIVOS PROPOSTOS DE UMA ADMINISTRAÇÃO PÚBLICA GERENCIAL FOCADA NA QUALIDADE, NA INOVAÇÃO DE PROCESSO E NA UTILIZAÇÃO DE NOVAS TECNOLOGIAS. FAZ-SE NECESSÁRIO ENTÃO QUE ESTAS AÇÕES ESTEJAM EVIDENCIADAS E ORGANIZADAS EM UM INSTRUMENTO PRÓPRIO.;Contínuo;GESTÃO DE POLÍTICAS PÚBLICAS;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001400005 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS;;;;;;;;;;;;
2025;05;CULTURA;0154;PROMOÇÃO E ACESSO ÀS ARTES E À CULTURA;AMPLIAR AS CONDIÇÕES DE ACESSO AOS BENS E SERVIÇOS CULTURAIS DA POPULAÇÃO, ENTENDENDO COMO DIREITO SOCIAL BÁSICO. INCENTIVAR O DESENVOLVIMENTO E APRIMORAMENTO DE REDES PRODUTIVAS EM CULTURA, PROMOVENDO O FORTALECIMENTO, A DINAMIZAÇÃO E A QUALIFICAÇÃO DA PRODUÇÃO ARTÍSTICO-CULTURAL EM BELO HORIZONTE E IMPULSIONAR A FORMAÇÃO DE NOVOS PÚBLICOS E AMPLIAR A PARTICIPAÇÃO CULTURAL COMO ELEMENTO DE FORTALECIMENTO DA CIDADANIA.;PRODUTORES E GESTORES CULTURAIS, ARTISTAS, TÉCNICOS, PESQUISADORES, ESTUDANTES, INSTITUIÇÕES PÚBLICAS E PRIVADAS, ENTIDADES DO TERCEIRO SETOR NO CAMPO DA ARTE E CULTURA, FUNCIONÁRIOS E GESTORES PÚBLICOS, POPULAÇÃO EM GERAL.;BUSCA GARANTIR AS CONDIÇÕES PLENAS DE CRIAÇÃO, PRODUÇÃO, CRÍTICA E REFLEXÃO ESTÉTICA, PROMOVENDO ESTRATÉGIAS DE ARTICULAÇÃO, INTEGRAÇÃO, EXPERIMENTAÇÃO E PROMOÇÃO DAS DIFERENTES LINGUAGENS ARTÍSTICAS. VISA PLANEJAR AÇÕES QUE FORTALEÇAM E PROMOVAM O CALENDÁRIO CULTURAL DE BELO HORIZONTE E, AO MESMO TEMPO, IMPULSIONEM O DESENVOLVIMENTO E A SUSTENTABILIDADE ARTÍSTICO-CULTURAL, INTEGRANDO TAMBÉM UM PROGRAMA DE APOIO AOS FESTIVAIS ENQUANTO POTÊNCIA DE MOBILIZAÇÃO CRIATIVA E REFLEXIVA NA CIDADE. VISA AINDA GARANTIR À POPULAÇÃO DE BELO HORIZONTE AS CONDIÇÕES DE ACESSO AOS BENS E SERVIÇOS CULTURAIS, COMO DIREITO SOCIAL BÁSICO, PROMOVENDO O PLENO EXERCÍCIO DA CIDADANIA CULTURAL. RECONHECE A DIMENSÃO SIMBÓLICA DA CULTURA E O DIREITO CULTURAL GARANTIDO A TODOS, TENDO A PLENA LIBERDADE DE EXPRESSÃO E CRIAÇÃO E O COMBATE À DISCRIMINAÇÃO E O PRECONCEITO DE QUALQUER ESPÉCIE COMO PREMISSAS.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;002000004 - GABINETE;690;NÚMERO DE TERRITÓRIOS ATENDIDOS COM ATIVIDADES FINALÍSTICAS REALIZADAS OU FOMENTADAS PELA SMC/FMC;NÚMERO DE TERRITÓRIOS DE GESTÃO COMPARTILHADA - TGCS ATENDIDOS COM ATIVIDADES FINALÍSTICAS (MÍNIMO DE CINCO) REALIZADAS OU FOMENTADAS PELA SMC/FMC;UNIDADE;FUNDAÇÃO MUNICIPAL DE CULTURA;28;31/12/2019 00:00;28;29;30;31; 
2025;05;CULTURA;0154;PROMOÇÃO E ACESSO ÀS ARTES E À CULTURA;AMPLIAR AS CONDIÇÕES DE ACESSO AOS BENS E SERVIÇOS CULTURAIS DA POPULAÇÃO, ENTENDENDO COMO DIREITO SOCIAL BÁSICO. INCENTIVAR O DESENVOLVIMENTO E APRIMORAMENTO DE REDES PRODUTIVAS EM CULTURA, PROMOVENDO O FORTALECIMENTO, A DINAMIZAÇÃO E A QUALIFICAÇÃO DA PRODUÇÃO ARTÍSTICO-CULTURAL EM BELO HORIZONTE E IMPULSIONAR A FORMAÇÃO DE NOVOS PÚBLICOS E AMPLIAR A PARTICIPAÇÃO CULTURAL COMO ELEMENTO DE FORTALECIMENTO DA CIDADANIA.;PRODUTORES E GESTORES CULTURAIS, ARTISTAS, TÉCNICOS, PESQUISADORES, ESTUDANTES, INSTITUIÇÕES PÚBLICAS E PRIVADAS, ENTIDADES DO TERCEIRO SETOR NO CAMPO DA ARTE E CULTURA, FUNCIONÁRIOS E GESTORES PÚBLICOS, POPULAÇÃO EM GERAL.;BUSCA GARANTIR AS CONDIÇÕES PLENAS DE CRIAÇÃO, PRODUÇÃO, CRÍTICA E REFLEXÃO ESTÉTICA, PROMOVENDO ESTRATÉGIAS DE ARTICULAÇÃO, INTEGRAÇÃO, EXPERIMENTAÇÃO E PROMOÇÃO DAS DIFERENTES LINGUAGENS ARTÍSTICAS. VISA PLANEJAR AÇÕES QUE FORTALEÇAM E PROMOVAM O CALENDÁRIO CULTURAL DE BELO HORIZONTE E, AO MESMO TEMPO, IMPULSIONEM O DESENVOLVIMENTO E A SUSTENTABILIDADE ARTÍSTICO-CULTURAL, INTEGRANDO TAMBÉM UM PROGRAMA DE APOIO AOS FESTIVAIS ENQUANTO POTÊNCIA DE MOBILIZAÇÃO CRIATIVA E REFLEXIVA NA CIDADE. VISA AINDA GARANTIR À POPULAÇÃO DE BELO HORIZONTE AS CONDIÇÕES DE ACESSO AOS BENS E SERVIÇOS CULTURAIS, COMO DIREITO SOCIAL BÁSICO, PROMOVENDO O PLENO EXERCÍCIO DA CIDADANIA CULTURAL. RECONHECE A DIMENSÃO SIMBÓLICA DA CULTURA E O DIREITO CULTURAL GARANTIDO A TODOS, TENDO A PLENA LIBERDADE DE EXPRESSÃO E CRIAÇÃO E O COMBATE À DISCRIMINAÇÃO E O PRECONCEITO DE QUALQUER ESPÉCIE COMO PREMISSAS.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;002000004 - GABINETE;735;TOTAL DE ATIVIDADES FINALÍSTICAS DO TIPO PROGRAMAÇÃO DE ATIVIDADES ARTÍSTICO-CULTURAIS REALIZADAS OU FOMENTADAS PELA SMC/FMC;SOMATÓRIO DAS ATIVIDADES FINALÍSTICAS DO TIPO PROGRAMAÇÃO DE ATIVIDADES ARTÍSTICO-CULTURAIS REALIZADAS OU FOMENTADAS PELA SMC/FMC NO ANO;UNIDADE;FUNDAÇÃO MUNICIPAL DE CULTURA;1430;31/12/2020 00:00;1470;2010;3700;3700;METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2025;05;CULTURA;0155;MEMÓRIA E PATRIMÔNIO CULTURAL;"1 - Promover a fruição e a valorização da história, da memória e do patrimônio cultural do Munícipio, estimulando o desenvolvimento de iniciativas que promovam a sua sustentabilidade e garantam a valorização e o reconhecimento do patrimônio material e imaterial como condição plena para efetivação do direito à memória e à história; 2 - Desenvolver ações que ampliem o acesso da população aos produtos e bens culturais, visando à apropriação dos espaços culturais no sentido de possibilitar o entendimento da Cultura em sua dimensão simbólica da constituição das identidades individuais e coletivas e dos legados sociais; 3 - Garantir a execução da política municipal de arquivos, protegendo a documentação produzida pela administração pública e de interesse público e preservando o acervo das unidades; 4 - Desenvolver ações de proteção e preservação do patrimônio cultural material e imaterial de Belo Horizonte, visando a consolidação de uma política de proteção e conservação de bens de valor artístico e cultural; 5 - Prestar apoio financeiro, por meio do Fundo de Proteção do Patrimônio Cultural do Município de Belo Horizonte, em caráter suplementar, a projetos e ações destinados à promoção, preservação, manutenção e conservação do patrimônio cultural do Município.";PRODUTORES E GESTORES CULTURAIS, ARTISTAS, TÉCNICOS, PESQUISADORES, ESTUDANTES, INSTITUIÇÕES PÚBLICAS E PRIVADAS, ENTIDADES DO TERCEIRO SETOR NO CAMPO DA ARTE E CULTURA, FUNCIONÁRIOS E GESTORES PÚBLICOS, POPULAÇÃO EM GERAL.;A GUARDA, A PRESERVAÇÃO E A PROMOÇÃO DOS BENS CULTURAIS REPRESENTATIVOS DA MEMÓRIA E HISTÓRIA DA CIDADE SÃO DIRETRIZES DE FUNDAMENTAL IMPORTÂNCIA NA GESTÃO PÚBLICA DA CULTURA. A FUNDAÇÃO MUNICIPAL DE CULTURA, AO PROMOVER AÇÕES QUE TRATAM DA PRESERVAÇÃO, DA PRODUÇÃO DE INFORMAÇÕES E CONHECIMENTO E DA VALORIZAÇÃO DO PATRIMÔNIO E DAS IDENTIDADES CULTURAIS, PERMITE O ACESSO À MEMÓRIA E À HISTÓRIA DE COMUNIDADES, INSTITUIÇÕES E GRUPOS VARIADOS. SUA AÇÃO PROCURA ESTIMULAR O CIDADÃO A PARTICIPAR ATIVAMENTE NA PRESERVAÇÃO DOS BENS CULTURAIS, ATRAVÉS DA SUA IDENTIFICAÇÃO COM A CIDADE.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;002000004 - GABINETE;;;;;;;;;;;;
2025;01;SAÚDE;0157;ATENÇÃO PRIMÁRIA À SAÚDE;AMPLIAR O ACESSO À ATENÇÃO À SAÚDE POR MEIO DE REDES INTEGRADAS, COM ÊNFASE NA ATENÇÃO PRIMÁRIA, PRIORIZANDO O CUIDADO AOS GRUPOS MAIS VULNERÁVEIS.;POPULAÇÃO DE BELO HORIZONTE, ORGANIZADA POR REGIONAIS DE SAÚDE.;BUSCA-SE O FORTALECIMENTO DA ATENÇÃO PRIMÁRIA À SAÚDE COMO PORTA DE ENTRADA PREFERENCIAL DA POPULAÇÃO DE BELO HORIZONTE NO SISTEMA DE SAÚDE, BUSCANDO ATENDER E RESOLVER A MAIOR PARTE DE SUAS NECESSIDADES. A ATENÇÃO PRIMÁRIA À SAÚDE, COMO ORIENTADORA DA INTEGRALIDADE DO CUIDADO, VISA AMPLIAR A RESOLUTIVIDADE, A INTEGRAÇÃO E A QUALIFICAÇÃO DAS REDES DE ATENÇÃO E CONTRIBUIR PARA AUMENTAR A EXPECTATIVA DE VIDA COM MAIS QUALIDADE E ESTÍMULO À CORRESPONSABILIZAÇÃO E AO AUTOCUIDADO.;Contínuo;FINALÍSTICO;ESTRATÉGICO;01/01/2022 00:00;31/12/2025 00:00;001600387 - SUBSECRETARIA DE ORÇAMENTO, GESTÃO E FINANÇAS;14;TAXA DE MORTALIDADE INFANTIL;NÚMERO DE ÓBITOS DE RESIDENTES COM MENOS DE 1 ANO DE IDADE / NÚMERO TOTAL DE NASCIDOS VIVOS DE MÃES RESIDENTES X 1.000;Óbitos / 1.000;SISTEMA DE INFORMAÇÃO SOBRE MORTALIDADE / SISTEMA DE INFORMAÇÃO SOBRE NASCIDOS VIVOS;10,5;31/12/2020 00:00;9,4;9,3;9,2;9,1;INDICADOR INFORMADO COM UM ANO DE DEFASAGEM
2025;01;SAÚDE;0157;ATENÇÃO PRIMÁRIA À SAÚDE;AMPLIAR O ACESSO À ATENÇÃO À SAÚDE POR MEIO DE REDES INTEGRADAS, COM ÊNFASE NA ATENÇÃO PRIMÁRIA, PRIORIZANDO O CUIDADO AOS GRUPOS MAIS VULNERÁVEIS.;POPULAÇÃO DE BELO HORIZONTE, ORGANIZADA POR REGIONAIS DE SAÚDE.;BUSCA-SE O FORTALECIMENTO DA ATENÇÃO PRIMÁRIA À SAÚDE COMO PORTA DE ENTRADA PREFERENCIAL DA POPULAÇÃO DE BELO HORIZONTE NO SISTEMA DE SAÚDE, BUSCANDO ATENDER E RESOLVER A MAIOR PARTE DE SUAS NECESSIDADES. A ATENÇÃO PRIMÁRIA À SAÚDE, COMO ORIENTADORA DA INTEGRALIDADE DO CUIDADO, VISA AMPLIAR A RESOLUTIVIDADE, A INTEGRAÇÃO E A QUALIFICAÇÃO DAS REDES DE ATENÇÃO E CONTRIBUIR PARA AUMENTAR A EXPECTATIVA DE VIDA COM MAIS QUALIDADE E ESTÍMULO À CORRESPONSABILIZAÇÃO E AO AUTOCUIDADO.;Contínuo;FINALÍSTICO;ESTRATÉGICO;01/01/2022 00:00;31/12/2025 00:00;001600387 - SUBSECRETARIA DE ORÇAMENTO, GESTÃO E FINANÇAS;19;RAZÃO DE MORTALIDADE MATERNA;NÚMERO DE ÓBITOS DE MULHERES RESIDENTES, POR CAUSAS E CONDIÇÕES CONSIDERADAS DE MORTE MATERNA / NÚMERO DE NASCIDOS VIVOS DE MÃES RESIDENTES X 100.000;Óbitos / 100.000;SISTEMA DE INFORMAÇÃO SOBRE MORTALIDADE /SISTEMA DE INFORMAÇÃO SOBRE NASCIDOS VIVOS;68,21;31/12/2021 00:00;34,2;36;32,4;28,8;INDICADOR INFORMADO COM UM ANO DE DEFASAGEM. VALOR DE REFERÊNCIA ATUALIZADO NA REVISÃO DO PPAG 2024/2025 PARA MANTER COMPATIBILIZAÇÃO COM O PMS 2022-2025 VIGENTE.
2025;01;SAÚDE;0157;ATENÇÃO PRIMÁRIA À SAÚDE;AMPLIAR O ACESSO À ATENÇÃO À SAÚDE POR MEIO DE REDES INTEGRADAS, COM ÊNFASE NA ATENÇÃO PRIMÁRIA, PRIORIZANDO O CUIDADO AOS GRUPOS MAIS VULNERÁVEIS.;POPULAÇÃO DE BELO HORIZONTE, ORGANIZADA POR REGIONAIS DE SAÚDE.;BUSCA-SE O FORTALECIMENTO DA ATENÇÃO PRIMÁRIA À SAÚDE COMO PORTA DE ENTRADA PREFERENCIAL DA POPULAÇÃO DE BELO HORIZONTE NO SISTEMA DE SAÚDE, BUSCANDO ATENDER E RESOLVER A MAIOR PARTE DE SUAS NECESSIDADES. A ATENÇÃO PRIMÁRIA À SAÚDE, COMO ORIENTADORA DA INTEGRALIDADE DO CUIDADO, VISA AMPLIAR A RESOLUTIVIDADE, A INTEGRAÇÃO E A QUALIFICAÇÃO DAS REDES DE ATENÇÃO E CONTRIBUIR PARA AUMENTAR A EXPECTATIVA DE VIDA COM MAIS QUALIDADE E ESTÍMULO À CORRESPONSABILIZAÇÃO E AO AUTOCUIDADO.;Contínuo;FINALÍSTICO;ESTRATÉGICO;01/01/2022 00:00;31/12/2025 00:00;001600387 - SUBSECRETARIA DE ORÇAMENTO, GESTÃO E FINANÇAS;643;COBERTURA POPULACIONAL ESTIMADA DE SAÚDE BUCAL NA ATENÇÃO BÁSICA;NÚMERO DE EQUIPES DE SAÚDE DA FAMÍLIA COM SAÚDE BUCAL (ESFSB) X 3.450 + (NÚMERO DE EQUIPES DE ATENÇÃO BÁSICA COM SAÚDE BUCAL  PARAMETRIZADA (EABSB PARAM.)  + NÚMERO DE EQUIPES DE SAÚDE DA FAMÍLIA COM SAÚDE BUCAL (ESFSB) EQUIVALENTES) X 3.000/ POPULAÇÃO ESTIMADA DO ANO ANTERIOR X 100;PERCENTUAL;SCNES / IBGE;48,11;31/12/2020 00:00;48,26;48,55;48,55;48,55; 
2025;01;SAÚDE;0157;ATENÇÃO PRIMÁRIA À SAÚDE;AMPLIAR O ACESSO À ATENÇÃO À SAÚDE POR MEIO DE REDES INTEGRADAS, COM ÊNFASE NA ATENÇÃO PRIMÁRIA, PRIORIZANDO O CUIDADO AOS GRUPOS MAIS VULNERÁVEIS.;POPULAÇÃO DE BELO HORIZONTE, ORGANIZADA POR REGIONAIS DE SAÚDE.;BUSCA-SE O FORTALECIMENTO DA ATENÇÃO PRIMÁRIA À SAÚDE COMO PORTA DE ENTRADA PREFERENCIAL DA POPULAÇÃO DE BELO HORIZONTE NO SISTEMA DE SAÚDE, BUSCANDO ATENDER E RESOLVER A MAIOR PARTE DE SUAS NECESSIDADES. A ATENÇÃO PRIMÁRIA À SAÚDE, COMO ORIENTADORA DA INTEGRALIDADE DO CUIDADO, VISA AMPLIAR A RESOLUTIVIDADE, A INTEGRAÇÃO E A QUALIFICAÇÃO DAS REDES DE ATENÇÃO E CONTRIBUIR PARA AUMENTAR A EXPECTATIVA DE VIDA COM MAIS QUALIDADE E ESTÍMULO À CORRESPONSABILIZAÇÃO E AO AUTOCUIDADO.;Contínuo;FINALÍSTICO;ESTRATÉGICO;01/01/2022 00:00;31/12/2025 00:00;001600387 - SUBSECRETARIA DE ORÇAMENTO, GESTÃO E FINANÇAS;706;TAXA DE INCIDÊNCIA DE SÍFILIS CONGÊNITA EM MENORES DE UM ANO DE IDADE;NÚMERO DE CASOS NOVOS DE SÍFILIS CONGÊNITA EM MENORES DE UM ANO DE IDADE, EM UM DETERMINADO ANO DE DIAGNÓSTICO E LOCAL DE RESIDÊNCIA / NÚMERO DE NASCIDOS VIVOS DE MÃES RESIDENTES X 1.000;CASOS/1000;SISTEMA DE INFORMAÇÃO DE AGRAVOS DE NOTIFICAÇÃO / SISTEMA DE INFORMAÇÃO DE NASCIDOS VIVOS;9,99;31/12/2019 00:00;8,5;8;7,5;7; 
2025;01;SAÚDE;0157;ATENÇÃO PRIMÁRIA À SAÚDE;AMPLIAR O ACESSO À ATENÇÃO À SAÚDE POR MEIO DE REDES INTEGRADAS, COM ÊNFASE NA ATENÇÃO PRIMÁRIA, PRIORIZANDO O CUIDADO AOS GRUPOS MAIS VULNERÁVEIS.;POPULAÇÃO DE BELO HORIZONTE, ORGANIZADA POR REGIONAIS DE SAÚDE.;BUSCA-SE O FORTALECIMENTO DA ATENÇÃO PRIMÁRIA À SAÚDE COMO PORTA DE ENTRADA PREFERENCIAL DA POPULAÇÃO DE BELO HORIZONTE NO SISTEMA DE SAÚDE, BUSCANDO ATENDER E RESOLVER A MAIOR PARTE DE SUAS NECESSIDADES. A ATENÇÃO PRIMÁRIA À SAÚDE, COMO ORIENTADORA DA INTEGRALIDADE DO CUIDADO, VISA AMPLIAR A RESOLUTIVIDADE, A INTEGRAÇÃO E A QUALIFICAÇÃO DAS REDES DE ATENÇÃO E CONTRIBUIR PARA AUMENTAR A EXPECTATIVA DE VIDA COM MAIS QUALIDADE E ESTÍMULO À CORRESPONSABILIZAÇÃO E AO AUTOCUIDADO.;Contínuo;FINALÍSTICO;ESTRATÉGICO;01/01/2022 00:00;31/12/2025 00:00;001600387 - SUBSECRETARIA DE ORÇAMENTO, GESTÃO E FINANÇAS;716;COBERTURA POPULACIONAL ESTIMADA NA ATENÇÃO BÁSICA;NÚMERO DE EQUIPES DE SAÚDE DA FAMÍLIA (ESF) X 3.450 + (NÚMERO DE EQUIPES DE ATENÇÃO BÁSICA PARAMETRIZADA (EAB PARAM.)  + NÚMERO DE EQUIPES DE SAÚDE DA FAMÍLIA (ESF) EQUIVALENTES) X 3.000/ POPULAÇÃO ESTIMADA DO ANO ANTERIOR X 100;PERCENTUAL;SCNES / IBGE;100;31/12/2020 00:00;100;100;100;100; 
2025;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;0163;PROMOÇÃO E PROTEÇÃO ÀS CRIANÇAS E ADOLESCENTES E SUAS FAMÍLIAS;Garantir os direitos das crianças e adolescentes por meio das políticas públicas setoriais, executadas conforme as diretrizes estabelecidas pelo Estatuto da Criança e do Adolescente - ECA e pelo CMDCA/BH.;CRIANÇAS E ADOLESCENTES RESIDENTES EM BELO HORIZONTE, PRINCIPALMENTE DE ÁREAS VULNERÁVEIS E AQUELES JÁ INSERIDOS EM GRUPOS DE ATENDIMENTO SOCIOASSISTENCIAL.;AS CRIANÇAS E ADOLESCENTES SÃO PÚBLICO TRANSVERSAL PARA TODAS AS POLÍTICAS PÚBLICAS, CONFORME NO ORÇAMENTO DA CRIANÇA E ADOLESCENTE - OCA. A INCLUSÃO DESTE PROGRAMA GARANTE E CONFERE VISIBILIDADE A ESTAS AÇÕES E ESTÁ PERTINENTE AO EXERCÍCIO DAS COMPETÊNCIAS DO CMDCA/BH.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001500094 - SUBSECRETARIA DE DIREITOS DE CIDADANIA;718;PERCENTUAL DE PROJETOS APROVADOS NO FMDCA PARCEIRIZADOS EM ATÉ 6 MESES APÓS A APRESENTAÇÃO DE PLANO DE TRABALHO;PROJETOS APROVADOS NOS FUNDOS DE DIREITOS DIFUSOS PARCEIRIZADOS EM ATÉ 06 MESES APÓS A APRESENTAÇÃO DE PLANO DE TRABALHO / TOTAL DE PROJETOS APROVADOS NOS FUNDOS DE DIREITOS DIFUSOS PARCEIRIZADOS * 100.;PERCENTUAL;SUBSECRETARIA MUNICIPAL DE DIREITOS DE CIDADANIA;0;31/12/2020 00:00;65;67;55;55;VALOR DE REFERÊNCIA NÃO PODE SER APURADO COM PRECISÃO, POR ISSO FOI INFORMADO 0%. PROCESSO DE ACOMPANHAMENTO DO INDICADOR FOI INICIADO EM 2021. METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2025;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;0164;AÇÕES DE DEFESA CIVIL;Assistir o município com ações de redução dos impactos dos desastres, tanto no aspecto preventivo quanto na preparação para emergência.;MUNICÍPIO DE BELO HORIZONTE;AMPLIAÇÃO E INTENSIFICAÇÃO DAS AÇÕES DE PREVENÇÃO E MONITORAMENTO DE DESASTRES NATURAIS DO MUNICÍPIO E DE ATENDIMENTO ÀS SITUAÇÕES DE EMERGÊNCIA E DE CALAMIDADE PÚBLICA EM PARCERIA COM A SOCIEDADE.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001300013 - SUBSECRETARIA DE PLANEJAMENTO, GESTÃO E FINANÇAS;;;;;;;;;;;;
2025;08;SUSTENTABILIDADE AMBIENTAL;0165;PLANEJAMENTO, MONITORAMENTO E GERENCIAMENTO DE NECRÓPOLES;Garantir o acesso aos serviços prestados e aos espaços disponibilizados pelas NecrópolesMunicipais, aprimorando a qualidade do atendimento ao público, a gestão operacional(segurança, manutenção e administração), ao mesmo tempo em que se procura minimizar osimpactos ambientais decorrentes da atividade.;USUÁRIOS E VISITANTES DAS NECRÓPOLES, COMUNIDADES DO ENTORNO, USUÁRIOS ESPECÍFICOS COMOGRUPOS DE ESTUDANTES, PESQUISADORES E PARCEIROS PRIVADOS.; IDENTIFICAÇÃO DA NECESSIDADE DE MODERNIZAÇÃO DO MODELO DE GESTÃO DAS NECRÓPOLES MUNICIPAIS.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;003100023 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS;;;;;;;;;;;;
